date,rank,name,code,price,quant_score,score_max,badge,vol,value_trap,t_roe,f_roe,roic,t_per,t_eps,t_pbr,ev_ebitda,dps,sh_return,return_total,t_pegy,t_fair,graham_target,f_per,f_eps,growth,f_target
2026-08-25,150,에코프로머티,450080,36050.0,6,35,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (5.69%, 벌점 1.179x)",true,2.56,,,37.99,949,2.36,,0,0.0,무배당 (배당 공시 확인됨),,,18060,,,,
2026-08-25,151,코리안리,003690,14440.0,31,35,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (2.21%, 벌점 1.057x)",false,9.03,,,6.37,2267,0.67,4.12,570,3.95,데이터 없음 (상장주식수 미확보),,,33156,,,,
2026-08-25,152,BGF리테일,282330,145300.0,47,80,🟡 목표가 달성 (적정가),"⚡ 변동성 확대 (4.25%, 벌점 1.129x)",false,15.64,16.78,,11.67,12452,1.90,,4100,2.82,데이터 없음 (상장주식수 미확보),1.02,142201,146375,11.0,13523,8.6,142231
2026-08-25,153,에스엘,005850,53500.0,12,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (3.48%, 벌점 1.102x)",false,12.81,14.06,,6.52,8208,0.91,3.37,2770,5.18,데이터 없음 (상장주식수 미확보),1.82,29384,104200,7.0,8076,-1.6,26687
2026-08-25,154,풍산,103140,87600.0,65,80,🟢 강력 저평가,"⚡ 변동성 확대 (6.26%, 벌점 1.199x)",true,6.54,12.28,,12.16,7204,0.98,,1700,1.94,데이터 없음 (상장주식수 미확보),0.25,180100,120370,8.0,10612,47.3,219000
2026-08-25,155,HL만도,204320,51400.0,48,80,🟢 저평가,"⚡ 변동성 확대 (4.84%, 벌점 1.149x)",true,3.82,7.3,,14.28,3600,0.82,5.05,750,1.46,데이터 없음 (상장주식수 미확보),0.67,76176,71255,12.0,4309,19.7,76243
2026-08-25,156,F&F,383220,62800.0,12,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (5.67%, 벌점 1.178x)",false,23.16,23.51,,4.6,13659,1.14,,2700,4.3,데이터 없음 (상장주식수 미확보),,,130115,5.0,12701,-7.0,
2026-08-25,157,롯데케미칼,011170,54900.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (2.86%, 벌점 1.08x)",true,-15.13,-1.44,,,,0.18,31.98,500,1.82,데이터 없음 (상장주식수 미확보),,,,,,,
2026-08-25,158,롯데지주,004990,23300.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (2.24%, 벌점 1.058x)",true,-10.51,1.36,,,,0.27,,1250,5.36,데이터 없음 (상장주식수 미확보),,,,28.0,823,,
2026-08-25,159,한국앤컴퍼니,000240,24050.0,39,50,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (2.32%, 벌점 1.061x)",true,7.52,7.67,,5.77,4167,0.44,5.03,800,4.57,데이터 없음 (상장주식수 미확보),,,71587,,,,
2026-08-25,160,케이뱅크,279570,5580.0,15,50,🔵 Trailing만 검증됨 (Forward 데이터 없음),🟢 정상 (1.83%),true,5.4,5.01,,16.27,343,0.93,,0,0.0,무배당 (배당 공시 확인됨),,,6805,,,,
2026-08-25,161,GS리테일,007070,26600.0,55,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.14%, 벌점 1.09x)",true,1.34,6.64,,17.15,1551,0.66,,600,2.26,데이터 없음 (상장주식수 미확보),0.23,38775,37503,10.0,2688,73.3,66500
2026-08-25,162,미스토홀딩스,081660,41800.0,78,80,🟢 강력 저평가,"⚡ 변동성 확대 (2.3%, 벌점 1.06x)",false,11.39,14.2,,8.59,4864,1.02,,1040,4.74,데이터 없음 (상장주식수 미확보),0.56,75100,66969,8.0,5385,10.7,79873
2026-08-25,163,한솔케미칼,014680,205000.0,43,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (4.54%, 벌점 1.139x)",false,14.34,14.73,,15.01,13662,2.01,10.89,2600,1.27,데이터 없음 (상장주식수 미확보),1.16,177196,177063,13.0,15267,11.7,177811
2026-08-25,164,영원무역홀딩스,009970,170600.0,31,35,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (3.14%, 벌점 1.09x)",false,12.83,,,5.32,32086,0.61,,4176,3.86,데이터 없음 (상장주식수 미확보),,,449339,,,,
2026-08-25,165,제일기획,030000,19130.0,44,85,🔴 목표가 초과 (고평가 관망),🟢 정상 (1.07%),false,13.7,13.94,,10.0,1913,1.20,3.91,1230,6.43,데이터 없음 (상장주식수 미확보),1.25,15361,26195,10.0,1943,1.6,15855
2026-08-25,166,SK가스,018670,236000.0,39,50,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (4.34%, 벌점 1.132x)",false,8.25,10.21,,7.08,33341,0.56,,7000,3.81,데이터 없음 (상장주식수 미확보),,,562267,,,,
2026-08-25,167,NHN,181710,66000.0,50,80,🟢 강력 저평가,"⚡ 변동성 확대 (9.88%, 벌점 1.326x)",true,2.2,6.97,,31.07,2124,1.35,3.80,500,0.76,데이터 없음 (상장주식수 미확보),0.6,53100,48336,21.0,3216,51.4,80400
2026-08-25,168,현대지에프홀딩스,005440,11680.0,12,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (2.77%, 벌점 1.077x)",false,11.18,8.09,,5.17,2259,0.34,3.65,235,2.57,데이터 없음 (상장주식수 미확보),,,41786,6.0,1984,-12.2,
2026-08-25,169,한전KPS,051600,46250.0,64,80,🟢 저평가,"⚡ 변동성 확대 (2.59%, 벌점 1.071x)",false,9.29,10.85,,16.03,2885,1.55,7.84,1651,3.57,데이터 없음 (상장주식수 미확보),0.86,53574,44010,14.0,3318,15.0,56978
2026-08-25,170,아모레퍼시픽홀딩스,002790,26850.0,18,35,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (2.32%, 벌점 1.061x)",true,3.64,,,20.46,1312,0.69,1.14,400,1.49,데이터 없음 (상장주식수 미확보),,,33893,,,,
2026-08-25,171,씨에스윈드,112610,48050.0,10,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (3.93%, 벌점 1.118x)",true,3.02,15.21,,466.5,103,1.56,5.58,1000,2.08,데이터 없음 (상장주식수 미확보),0.11,2575,8449,11.0,4415,4186.4,110375
2026-08-25,172,금호타이어,073240,7000.0,12,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (6.75%, 벌점 1.216x)",false,18.53,18.0,,4.22,1659,0.83,3.80,0,0.0,무배당 (배당 공시 확인됨),,,17743,5.0,1417,-14.6,
2026-08-25,173,이마트,139480,72800.0,22,50,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (2.12%, 벌점 1.054x)",true,1.27,-0.03,,94.67,769,0.15,6.58,2500,3.43,데이터 없음 (상장주식수 미확보),,,91638,,,,
2026-08-25,174,현대백화점,069960,93100.0,57,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.44%, 벌점 1.1x)",true,4.64,5.84,,9.02,10322,0.43,3.78,1650,2.31,데이터 없음 (상장주식수 미확보),0.4,232750,224240,7.0,12431,20.4,232750
2026-08-25,175,이수스페셜티케미컬,457190,63900.0,4,35,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (5.18%, 벌점 1.161x)",true,0.61,,,291.78,219,13.94,151.69,0,0.0,무배당 (배당 공시 확인됨),,,4753,,,,
2026-08-25,176,시프트업,462870,32050.0,12,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (2.6%, 벌점 1.071x)",false,22.71,13.95,,10.34,3100,1.88,7.13,0,0.0,무배당 (배당 공시 확인됨),,,34483,14.0,2338,-24.6,
2026-08-25,177,SK이터닉스,475150,55200.0,16,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (7.68%, 벌점 1.249x)",false,11.93,10.13,,250.91,220,7.00,26.89,0,0.0,무배당 (배당 공시 확인됨),0.87,5500,6248,64.0,858,290.0,21450
2026-08-25,178,대한조선,439260,49350.0,4,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (4.15%, 벌점 1.125x)",false,32.19,24.95,,6.23,7925,1.57,,250,0.51,데이터 없음 (상장주식수 미확보),8.77,5626,74866,6.0,7937,0.2,5549
2026-08-25,179,HD현대마린엔진,071970,52100.0,12,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (6.51%, 벌점 1.208x)",false,41.36,26.46,,9.08,5740,3.39,17.09,0,0.0,무배당 (배당 공시 확인됨),,,44552,14.0,3811,-33.6,
2026-08-25,180,롯데렌탈,089860,47450.0,34,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (3.11%, 벌점 1.089x)",false,8.39,8.54,,13.35,3553,1.11,,1200,2.53,데이터 없음 (상장주식수 미확보),1.39,34215,58458,12.0,3806,7.1,32687
2026-08-25,181,동원산업,006040,38800.0,12,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (2.06%, 벌점 1.052x)",false,11.61,10.49,,3.96,9808,0.45,4.51,600,2.96,데이터 없음 (상장주식수 미확보),,,137940,4.0,8774,-10.5,
2026-08-25,182,SK리츠,395400,5580.0,,,⚠️ 데이터 검증 필요,🟢 정상 (1.91%),true,1.04,,,87.19,64,,,,,데이터 없음 (배당 정보 미수집),,,,,,,
2026-08-25,183,CJ대한통운,000120,73500.0,11,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (2.34%, 벌점 1.062x)",true,5.98,4.92,,7.52,9773,0.35,4.39,800,1.09,데이터 없음 (상장주식수 미확보),,,214889,8.0,9119,-6.7,
2026-08-25,184,롯데에너지머티리얼즈,020150,31950.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (6.19%, 벌점 1.197x)",true,-10.54,-2.07,,,,0.97,-27.78,200,0.63,데이터 없음 (상장주식수 미확보),,,,,,,
2026-08-25,185,현대위아,011210,61400.0,25,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.24%, 벌점 1.093x)",true,2.75,4.11,,47.67,1288,0.45,2.46,1200,1.95,데이터 없음 (상장주식수 미확보),0.14,32200,62882,11.0,5538,330.0,138450
2026-08-25,186,다우기술,023590,38450.0,33,35,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (3.58%, 벌점 1.105x)",false,15.95,,,2.28,16838,0.43,,1800,4.68,데이터 없음 (상장주식수 미확보),,,184056,,,,
2026-08-25,187,코오롱인더,120110,55200.0,54,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.86%, 벌점 1.15x)",true,1.01,5.62,,12.55,4397,0.42,10.44,700,2.36,데이터 없음 (상장주식수 미확보),0.2,109925,114029,8.0,7015,59.5,138000
2026-08-25,188,호텔신라,008770,41900.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (2.71%, 벌점 1.075x)",true,-14.46,9.9,,,,1.39,,200,0.48,데이터 없음 (상장주식수 미확보),,,,15.0,2878,,
2026-08-25,189,두산우,000155,408000.0,35,80,🟢 강력 저평가,"⚡ 변동성 확대 (6.45%, 벌점 1.206x)",true,4.99,24.8,,95.19,4286,3.31,13.08,4050,0.99,데이터 없음 (상장주식수 미확보),0.22,107150,109027,18.0,22687,429.3,567175
2026-08-25,190,세아베스틸지주,001430,44400.0,38,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (5.11%, 벌점 1.159x)",true,2.89,5.06,,17.96,2472,0.82,,1200,2.7,데이터 없음 (상장주식수 미확보),1.19,37327,54878,16.0,2779,12.4,34113
2026-08-25,191,HJ중공업,097230,17010.0,29,50,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (4.66%, 벌점 1.143x)",false,10.15,24.85,,10.71,1588,2.04,17.12,0,0.0,무배당 (배당 공시 확인됨),,,17261,,,,
2026-08-25,192,오리온홀딩스,001800,25500.0,28,35,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (2.01%, 벌점 1.05x)",true,5.01,,,11.37,2243,0.60,,1100,4.31,데이터 없음 (상장주식수 미확보),,,46313,,,,
2026-08-25,193,HD현대에너지솔루션,322000,135100.0,28,50,🔵 Trailing만 검증됨 (Forward 데이터 없음),"⚡ 변동성 확대 (7.17%, 벌점 1.231x)",false,10.59,24.62,,17.94,7532,3.21,23.64,0,0.0,무배당 (배당 공시 확인됨),,,84454,,,,
2026-08-25,194,LX인터내셔널,001120,38300.0,66,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.78%, 벌점 1.112x)",true,5.22,9.48,,12.4,3088,0.46,,2000,5.22,데이터 없음 (상장주식수 미확보),0.09,77200,76059,5.0,7001,126.7,95750
2026-08-25,195,IPARK현대산업개발,294870,22400.0,65,80,🟢 강력 저평가,"⚡ 변동성 확대 (2.73%, 벌점 1.076x)",true,5.0,10.91,,8.01,2796,0.43,10.20,700,3.12,데이터 없음 (상장주식수 미확보),0.08,56000,57247,4.0,5546,98.4,56000
2026-08-25,196,녹십자,006280,126300.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (3.48%, 벌점 1.102x)",true,-0.38,13.33,,,,1.17,,1500,1.19,데이터 없음 (상장주식수 미확보),,,,9.0,14802,,
2026-08-25,197,아시아나항공,020560,7100.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (2.14%, 벌점 1.055x)",true,-34.48,,,,,11.02,10.40,0,0.0,무배당 (배당 공시 확인됨),,,,,,,
2026-08-25,198,미래에셋증권2우B,00680K,11450.0,73,80,🟢 강력 저평가,"⚡ 변동성 확대 (5.15%, 벌점 1.16x)",false,12.36,23.39,,3.59,3187,0.47,,300,2.62,데이터 없음 (상장주식수 미확보),0.06,28625,41796,2.0,4979,56.2,28625
2026-08-25,199,삼성전기우,009155,490500.0,62,80,🟢 강력 저평가,"⚡ 변동성 확대 (9.78%, 벌점 1.322x)",true,7.7,14.94,,37.78,12984,3.62,54.06,2400,0.49,데이터 없음 (상장주식수 미확보),0.71,324600,198958,25.0,19813,52.6,495325
2026-08-25,200,대웅제약,069620,122200.0,12,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (3.67%, 벌점 1.108x)",false,21.75,16.79,,7.24,16871,1.32,8.47,600,0.49,데이터 없음 (상장주식수 미확보),,,187461,8.0,15931,-5.6,
2026-08-25,201,효성티앤씨,298020,324000.0,60,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.5%, 벌점 1.103x)",true,0.72,15.77,,12.46,26006,0.79,6.32,10100,3.12,데이터 없음 (상장주식수 미확보),0.09,650150,489877,5.0,61734,137.4,810000
2026-08-25,202,코리아써키트,007810,57600.0,61,80,🟢 강력 저평가,"⚡ 변동성 확대 (8.86%, 벌점 1.29x)",false,11.54,23.96,,18.63,3092,3.23,12.71,100,0.17,데이터 없음 (상장주식수 미확보),0.47,77300,35223,13.0,4321,39.7,108025
2026-08-25,203,SK네트웍스,001740,6860.0,14,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (5.19%, 벌점 1.162x)",true,2.44,5.7,,12.47,550,0.63,10.74,200,3.64,데이터 없음 (상장주식수 미확보),1.8,3816,11608,12.0,568,3.3,3214
2026-08-25,204,LS에코에너지,229640,44750.0,37,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (6.79%, 벌점 1.218x)",false,21.43,23.02,,30.93,1447,5.46,18.63,250,0.56,데이터 없음 (상장주식수 미확보),1.38,32499,16335,25.0,1764,21.9,35514
2026-08-26,1,삼성전자,005930,261500.0,63,80,🟢 강력 저평가,"⚡ 변동성 확대 (7.9%, 벌점 1.256x)",false,10.85,56.36,,11.73,22292,3.04,17.21,566,0.64,데이터 없음 (상장주식수 미확보),0.1,557300,207714,5.0,48139,115.9,653750
2026-08-26,2,SK하이닉스,000660,1688000.0,61,80,🟢 강력 저평가,"⚡ 변동성 확대 (9.19%, 벌점 1.302x)",false,44.15,101.7,,7.53,224313,4.56,19.88,1875,0.18,데이터 없음 (상장주식수 미확보),0.13,4220000,1366854,5.0,349566,55.8,4220000
2026-08-26,3,삼성전자우,005935,196800.0,65,80,🟢 강력 저평가,"⚡ 변동성 확대 (7.82%, 벌점 1.254x)",false,10.85,56.36,,8.83,22292,2.29,17.21,567,0.85,데이터 없음 (상장주식수 미확보),0.08,492000,207616,4.0,48139,115.9,492000
2026-08-26,4,SK스퀘어,402340,1058000.0,60,80,🟢 강력 저평가,"⚡ 변동성 확대 (9.37%, 벌점 1.308x)",false,37.82,94.3,,4.26,248219,2.54,15.58,0,0.0,무배당 (배당 공시 확인됨),0.13,2645000,1525228,3.0,326950,31.7,2645000
2026-08-26,5,삼성전기,009150,1330000.0,16,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (9.69%, 벌점 1.319x)",true,7.7,14.94,,102.43,12984,9.82,55.89,2350,0.18,데이터 없음 (상장주식수 미확보),1.94,324600,198914,67.0,19813,52.6,495325
2026-08-26,6,현대차,005380,408000.0,64,80,🟢 강력 저평가,"⚡ 변동성 확대 (3.73%, 벌점 1.111x)",false,8.41,8.44,,13.29,30697,0.87,11.69,2500,2.45,데이터 없음 (상장주식수 미확보),0.51,767425,569128,11.0,37963,23.7,867010
2026-08-26,7,LG에너지솔루션,373220,351000.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (3.47%, 벌점 1.101x)",true,-5.19,-1.88,,,,3.68,30.36,0,0.0,무배당 (배당 공시 확인됨),,,,,,,
2026-08-26,8,삼성바이오로직스,207940,1599000.0,14,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (2.46%, 벌점 1.066x)",false,19.44,20.98,,44.17,36202,8.84,26.95,0,0.0,무배당 (배당 공시 확인됨),3.71,430803,383845,39.0,40521,11.9,486180
2026-08-26,9,삼성물산,028260,387500.0,11,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (6.34%, 벌점 1.202x)",true,6.02,4.83,,23.46,16520,0.60,13.40,2800,0.72,데이터 없음 (상장주식수 미확보),37.84,10242,489955,23.0,16501,-0.1,8002
2026-08-26,10,삼성생명,032830,309500.0,15,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (7.59%, 벌점 1.246x)",true,4.96,3.19,,21.56,14356,0.68,25.66,5300,1.71,데이터 없음 (상장주식수 미확보),1.83,169544,383428,20.0,15812,10.1,138870
2026-08-26,11,KB금융,105560,166600.0,69,80,🟢 강력 저평가,"⚡ 변동성 확대 (2.09%, 벌점 1.053x)",false,9.98,11.01,,10.53,15817,1.00,20.14,1605,2.62,데이터 없음 (상장주식수 미확보),0.56,299257,243495,9.0,18392,16.3,327719
2026-08-26,12,한화에어로스페이스,012450,1087000.0,15,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (4.49%, 벌점 1.137x)",false,19.14,21.39,,27.11,40099,4.66,15.60,7000,0.64,데이터 없음 (상장주식수 미확보),2.2,494821,458754,24.0,44794,11.7,524220
2026-08-26,13,두산에너빌리티,034020,85800.0,5,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (4.87%, 벌점 1.15x)",true,1.11,3.95,,303.18,283,6.72,41.47,0,0.0,무배당 (배당 공시 확인됨),4.03,7075,9017,173.0,496,75.3,12400
2026-08-26,14,기아,000270,131400.0,78,80,🟢 강력 저평가,"⚡ 변동성 확대 (2.73%, 벌점 1.076x)",false,12.92,13.3,,7.3,18004,0.79,2.83,6800,5.18,데이터 없음 (상장주식수 미확보),0.27,328500,259573,6.0,21895,21.6,328500
2026-08-26,15,신한지주,055550,107400.0,66,80,🟢 강력 저평가,"⚡ 변동성 확대 (2.23%, 벌점 1.058x)",false,8.72,9.91,,10.24,10486,0.86,21.57,880,2.41,데이터 없음 (상장주식수 미확보),0.49,221359,171652,9.0,12446,18.7,244010
2026-08-26,16,HD현대중공업,329180,464500.0,62,80,🟢 저평가,"⚡ 변동성 확대 (3.54%, 벌점 1.104x)",false,18.82,31.32,,18.12,25631,4.62,19.34,3990,1.22,데이터 없음 (상장주식수 미확보),0.78,592588,240794,15.0,31255,21.9,752724
2026-08-26,17,셀트리온,068270,193400.0,7,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (2.48%, 벌점 1.067x)",true,5.94,8.83,,29.45,6568,2.47,32.00,715,0.37,데이터 없음 (상장주식수 미확보),10.63,18193,107569,29.0,6725,2.4,16997
2026-08-26,18,현대모비스,012330,464000.0,53,80,🟢 저평가,"⚡ 변동성 확대 (3.55%, 벌점 1.104x)",true,7.68,8.09,,11.64,39873,0.79,8.18,5000,1.4,데이터 없음 (상장주식수 미확보),0.72,641955,725899,10.0,45734,14.7,645211
2026-08-26,19,삼성SDI,006400,516000.0,,,⚠️ 데이터 검증 필요,"⚡ 변동성 확대 (4.81%, 벌점 1.148x)",true,-3.15,3.08,,1126.64,458,1.67,486.61,973,0.19,데이터 없음 (상장주식수 미확보),0.66,11450,56427,62.0,8328,1718.3,208200
2026-08-26,20,SK,034730,554000.0,66,80,🟢 강력 저평가,"⚡ 변동성 확대 (6.6%, 벌점 1.211x)",true,6.35,39.04,,5.03,110113,0.82,9.47,6500,1.44,데이터 없음 (상장주식수 미확보),0.1,1385000,1293774,3.0,165157,50.0,1385000
2026-08-26,21,하나금융지주,086790,133200.0,68,80,🟢 강력 저평가,"⚡ 변동성 확대 (2.27%, 벌점 1.059x)",false,9.17,9.6,,9.18,14513,0.79,19.54,1366,3.08,데이터 없음 (상장주식수 미확보),0.67,198537,234643,8.0,16056,10.6,203260
2026-08-26,22,NAVER,035420,220000.0,11,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (4.06%, 벌점 1.122x)",true,7.37,6.78,,17.07,12885,1.11,9.74,2630,1.2,데이터 없음 (상장주식수 미확보),,,239708,18.0,12543,-2.7,
2026-08-26,23,LG전자,066570,200500.0,51,80,🟢 강력 저평가,"⚡ 변동성 확대 (4.92%, 벌점 1.152x)",true,4.28,9.04,,34.71,5777,1.34,6.42,850,0.67,데이터 없음 (상장주식수 미확보),0.29,144425,139459,16.0,12686,119.6,317150
2026-08-26,24,삼성화재,000810,680000.0,60,80,🟢 저평가,"⚡ 변동성 확대 (2.97%, 벌점 1.084x)",false,10.97,8.27,,16.37,41543,1.20,9.32,19500,2.87,데이터 없음 (상장주식수 미확보),0.78,871156,727787,14.0,49076,18.1,919850
2026-08-26,25,LS ELECTRIC,010120,201500.0,16,80,🔴 목표가 초과 (고평가 관망),"⚡ 변동성 확대 (6.68%, 벌점 1.214x)",false,14.67,23.68,,77.74,2592,14.07,53.52,600,0.3,데이터 없음 (상장주식수 미확보),2.01,64800,28900,56.0,3588,38.4,89700
2026-08-26,26,고려아연,010130,1372000.0,48,80,🟡 목표가 달성 (적정가),"⚡ 변동성 확대 (5.97%, 벌점 1.189x)",false,8.48,11.04,,28.21,48642,2.47,19.61,20000,1.46,데이터 없음 (상장주식수 미확보),1.05,1216050,779696,23.0,60954,25.3,1360874
2026-08-26,27,한화오션,042660,87300.0,12,50,🔴 실적 역성장/적자 (위험),"⚡ 변동성 확대 (4.54%, 벌점 1.139x)",false,22.59,27.32,,12.9,6770,3.55,22.51,0,0.0,무배당 (배당 공시 확인됨),,,61204,14.0,6425,-5.1,
2026-08-26,28,HD현대일렉트릭,267260,733000.0,15,80,🔴 극단적 고평가 (위험),"⚡ 변동성 확대 (6.41%, 벌점 1.204x)",false,41.5,40.39,,31.06,23602,11.70,23.58,5200,0.97,데이터 없음 (상장주식수 미확보),2.39,306117,182400,28.0,26440,12.0,327546
